customer_id,campaign_id,channel,spend,spend_date
231,CMP-2026-08-D,paid_search,18.08,2026-08-02
286,CMP-2026-08-C,social,44.93,2026-08-14
91,CMP-2026-08-B,display,28.37,2026-08-06
252,CMP-2026-08-B,display,79.71,2026-08-12
224,CMP-2026-08-D,display,122.75,2026-08-14
422,CMP-2026-08-D,display,59.35,2026-08-12
196,CMP-2026-08-D,display,37.69,2026-08-14
64,CMP-2026-08-D,display,15.72,2026-08-18
497,CMP-2026-08-B,display,17.35,2026-08-12
228,CMP-2026-08-B,paid_search,16.03,2026-08-02
252,CMP-2026-08-C,paid_search,25.77,2026-08-11
199,CMP-2026-08-A,paid_search,42.44,2026-08-03
86,CMP-2026-08-B,display,55.26,2026-08-08
120,CMP-2026-08-C,email,46.36,2026-08-13
198,CMP-2026-08-B,paid_search,44.74,2026-08-02
84,CMP-2026-08-B,paid_search,50.95,2026-08-05
123,CMP-2026-08-A,paid_search,47.21,2026-08-06
160,CMP-2026-08-B,paid_search,14.12,2026-08-01
387,CMP-2026-08-B,social,63.97,2026-08-13
78,CMP-2026-08-D,display,36.15,2026-08-14
13,CMP-2026-08-D,paid_search,72.03,2026-08-01
425,CMP-2026-08-D,paid_search,11.83,2026-08-16
375,CMP-2026-08-A,email,92.95,2026-08-16
28,CMP-2026-08-B,display,8.57,2026-08-11
196,CMP-2026-08-A,email,24.35,2026-08-08
46,CMP-2026-08-B,paid_search,25.62,2026-08-01
158,CMP-2026-08-B,social,65.90,2026-08-12
321,CMP-2026-08-A,paid_search,24.74,2026-08-13
186,CMP-2026-08-C,paid_search,38.27,2026-08-11
132,CMP-2026-08-A,email,176.16,2026-08-19
300,CMP-2026-08-D,display,13.77,2026-08-18
321,CMP-2026-08-B,display,21.23,2026-08-13
137,CMP-2026-08-A,email,45.47,2026-08-18
390,CMP-2026-08-B,social,130.37,2026-08-14
251,CMP-2026-08-D,display,115.38,2026-08-11
301,CMP-2026-08-D,display,325.45,2026-08-01
479,CMP-2026-08-D,display,71.38,2026-08-07
47,CMP-2026-08-A,social,49.72,2026-08-12
431,CMP-2026-08-B,social,25.22,2026-08-19
172,CMP-2026-08-A,paid_search,91.73,2026-08-11
402,CMP-2026-08-D,display,33.92,2026-08-02
126,CMP-2026-08-A,email,27.53,2026-08-04
98,CMP-2026-08-C,email,62.21,2026-08-04
106,CMP-2026-08-A,email,31.66,2026-08-16
347,CMP-2026-08-D,display,39.25,2026-08-08
24,CMP-2026-08-C,paid_search,133.07,2026-08-06
190,CMP-2026-08-C,paid_search,24.07,2026-08-05
469,CMP-2026-08-A,social,26.45,2026-08-15
436,CMP-2026-08-B,social,50.09,2026-08-02
310,CMP-2026-08-C,paid_search,33.49,2026-08-11
277,CMP-2026-08-D,paid_search,80.66,2026-08-13
240,CMP-2026-08-A,display,86.39,2026-08-15
220,CMP-2026-08-A,email,88.71,2026-08-07
400,CMP-2026-08-D,display,55.92,2026-08-19
390,CMP-2026-08-C,social,10.69,2026-08-16
95,CMP-2026-08-C,paid_search,145.25,2026-08-05
428,CMP-2026-08-C,paid_search,84.15,2026-08-10
39,CMP-2026-08-A,paid_search,43.85,2026-08-17
487,CMP-2026-08-D,display,7.20,2026-08-01
269,CMP-2026-08-D,paid_search,30.24,2026-08-17
137,CMP-2026-08-D,paid_search,14.96,2026-08-17
320,CMP-2026-08-B,display,38.49,2026-08-15
228,CMP-2026-08-C,paid_search,25.41,2026-08-08
136,CMP-2026-08-C,paid_search,26.72,2026-08-09
209,CMP-2026-08-C,paid_search,17.53,2026-08-09
93,CMP-2026-08-A,display,56.06,2026-08-14
317,CMP-2026-08-C,email,26.08,2026-08-02
173,CMP-2026-08-B,social,16.60,2026-08-06
61,CMP-2026-08-B,social,15.60,2026-08-01
126,CMP-2026-08-C,paid_search,24.95,2026-08-09
416,CMP-2026-08-C,paid_search,264.31,2026-08-08
310,CMP-2026-08-C,social,152.78,2026-08-13
189,CMP-2026-08-C,social,14.01,2026-08-16
362,CMP-2026-08-B,social,33.67,2026-08-05
151,CMP-2026-08-C,paid_search,72.00,2026-08-04
286,CMP-2026-08-B,paid_search,100.15,2026-08-01
247,CMP-2026-08-B,paid_search,46.43,2026-08-06
245,CMP-2026-08-C,email,75.78,2026-08-01
50,CMP-2026-08-D,paid_search,20.36,2026-08-12
439,CMP-2026-08-B,display,63.53,2026-08-09
262,CMP-2026-08-A,email,30.01,2026-08-10
414,CMP-2026-08-A,email,44.35,2026-08-05
6,CMP-2026-08-A,paid_search,67.61,2026-08-03
328,CMP-2026-08-B,display,51.95,2026-08-08
290,CMP-2026-08-B,social,28.21,2026-08-07
482,CMP-2026-08-B,paid_search,29.56,2026-08-13
494,CMP-2026-08-D,display,300.91,2026-08-14
340,CMP-2026-08-B,social,31.15,2026-08-02
69,CMP-2026-08-B,paid_search,65.22,2026-08-08
167,CMP-2026-08-D,paid_search,184.08,2026-08-16
336,CMP-2026-08-D,display,168.61,2026-08-16
500,CMP-2026-08-D,paid_search,312.27,2026-08-19
437,CMP-2026-08-B,display,24.35,2026-08-14
150,CMP-2026-08-A,display,39.29,2026-08-08
252,CMP-2026-08-C,social,76.37,2026-08-09
6,CMP-2026-08-D,display,66.84,2026-08-14
420,CMP-2026-08-C,paid_search,7.43,2026-08-14
168,CMP-2026-08-B,social,16.64,2026-08-01
491,CMP-2026-08-C,email,31.13,2026-08-13
111,CMP-2026-08-B,social,129.75,2026-08-07
198,CMP-2026-08-B,social,31.66,2026-08-08
464,CMP-2026-08-D,display,30.90,2026-08-11
387,CMP-2026-08-B,social,28.36,2026-08-07
14,CMP-2026-08-A,email,54.94,2026-08-06
126,CMP-2026-08-B,social,44.15,2026-08-03
220,CMP-2026-08-B,social,59.42,2026-08-11
472,CMP-2026-08-C,email,23.65,2026-08-09
500,CMP-2026-08-B,display,40.70,2026-08-09
279,CMP-2026-08-B,display,29.86,2026-08-11
291,CMP-2026-08-B,paid_search,16.54,2026-08-04
171,CMP-2026-08-D,display,184.12,2026-08-01
382,CMP-2026-08-D,display,32.36,2026-08-05
6,CMP-2026-08-A,social,43.61,2026-08-13
132,CMP-2026-08-B,display,26.20,2026-08-01
70,CMP-2026-08-D,display,19.52,2026-08-05
374,CMP-2026-08-B,display,63.99,2026-08-14
124,CMP-2026-08-C,paid_search,14.65,2026-08-10
399,CMP-2026-08-C,paid_search,276.41,2026-08-18
440,CMP-2026-08-C,paid_search,95.94,2026-08-09
413,CMP-2026-08-B,paid_search,51.75,2026-08-04
388,CMP-2026-08-A,display,75.71,2026-08-08
442,CMP-2026-08-D,paid_search,74.19,2026-08-02
193,CMP-2026-08-B,display,65.63,2026-08-04
453,CMP-2026-08-A,social,17.07,2026-08-17
370,CMP-2026-08-C,social,5.74,2026-08-10
405,CMP-2026-08-A,display,17.07,2026-08-16
65,CMP-2026-08-D,display,37.57,2026-08-06
315,CMP-2026-08-A,paid_search,19.91,2026-08-16
402,CMP-2026-08-B,display,44.08,2026-08-02
278,CMP-2026-08-C,social,113.87,2026-08-16
369,CMP-2026-08-D,paid_search,140.87,2026-08-16
269,CMP-2026-08-C,social,16.60,2026-08-15
179,CMP-2026-08-D,paid_search,36.24,2026-08-09
84,CMP-2026-08-A,paid_search,123.87,2026-08-13
69,CMP-2026-08-B,paid_search,56.62,2026-08-05
130,CMP-2026-08-B,social,10.03,2026-08-03
354,CMP-2026-08-D,paid_search,97.23,2026-08-18
329,CMP-2026-08-B,social,19.25,2026-08-05
301,CMP-2026-08-D,paid_search,131.38,2026-08-06
428,CMP-2026-08-B,display,120.01,2026-08-18
16,CMP-2026-08-D,paid_search,66.71,2026-08-09
285,CMP-2026-08-A,display,54.66,2026-08-13
33,CMP-2026-08-A,display,99.67,2026-08-05
495,CMP-2026-08-C,social,41.82,2026-08-02
241,CMP-2026-08-C,social,78.68,2026-08-14
418,CMP-2026-08-B,social,33.07,2026-08-02
279,CMP-2026-08-A,display,32.42,2026-08-16
271,CMP-2026-08-B,display,179.48,2026-08-12
202,CMP-2026-08-C,email,268.73,2026-08-16
242,CMP-2026-08-A,email,145.52,2026-08-01
42,CMP-2026-08-C,paid_search,32.93,2026-08-15
121,CMP-2026-08-C,social,78.37,2026-08-08
87,CMP-2026-08-A,email,83.50,2026-08-15
371,CMP-2026-08-C,email,18.18,2026-08-08
218,CMP-2026-08-A,paid_search,62.00,2026-08-10
171,CMP-2026-08-A,social,13.21,2026-08-04
383,CMP-2026-08-A,email,117.69,2026-08-02
391,CMP-2026-08-B,paid_search,27.75,2026-08-14
318,CMP-2026-08-C,paid_search,22.96,2026-08-14
500,CMP-2026-08-D,paid_search,15.07,2026-08-13
57,CMP-2026-08-D,paid_search,22.73,2026-08-15
403,CMP-2026-08-C,paid_search,14.50,2026-08-10
129,CMP-2026-08-B,social,51.37,2026-08-16
431,CMP-2026-08-D,paid_search,37.23,2026-08-19
107,CMP-2026-08-D,display,34.82,2026-08-05
111,CMP-2026-08-A,paid_search,69.87,2026-08-02
138,CMP-2026-08-C,social,41.38,2026-08-12
96,CMP-2026-08-B,paid_search,16.84,2026-08-18
460,CMP-2026-08-B,display,6.94,2026-08-02
222,CMP-2026-08-D,paid_search,21.63,2026-08-08
325,CMP-2026-08-A,paid_search,36.77,2026-08-12
392,CMP-2026-08-B,social,37.54,2026-08-16
342,CMP-2026-08-A,social,64.05,2026-08-19
304,CMP-2026-08-B,social,62.47,2026-08-17
176,CMP-2026-08-B,display,15.55,2026-08-19
365,CMP-2026-08-C,paid_search,31.49,2026-08-07
271,CMP-2026-08-B,paid_search,22.23,2026-08-02
458,CMP-2026-08-B,social,71.72,2026-08-15
30,CMP-2026-08-A,paid_search,116.95,2026-08-19
82,CMP-2026-08-C,paid_search,72.88,2026-08-19
76,CMP-2026-08-D,paid_search,33.24,2026-08-17
436,CMP-2026-08-A,social,71.79,2026-08-15
9,CMP-2026-08-B,paid_search,42.13,2026-08-02
340,CMP-2026-08-A,social,104.52,2026-08-01
12,CMP-2026-08-C,social,57.62,2026-08-13
462,CMP-2026-08-B,display,96.32,2026-08-07
355,CMP-2026-08-C,paid_search,18.60,2026-08-12
395,CMP-2026-08-D,display,92.38,2026-08-12
285,CMP-2026-08-D,display,72.47,2026-08-17
121,CMP-2026-08-A,display,91.90,2026-08-01
233,CMP-2026-08-A,display,27.67,2026-08-16
259,CMP-2026-08-D,display,29.90,2026-08-09
310,CMP-2026-08-B,paid_search,37.07,2026-08-13
128,CMP-2026-08-A,display,84.70,2026-08-04
291,CMP-2026-08-D,display,41.65,2026-08-18
146,CMP-2026-08-D,display,19.23,2026-08-14
130,CMP-2026-08-C,email,51.27,2026-08-05
6,CMP-2026-08-C,social,47.97,2026-08-18
55,CMP-2026-08-C,email,30.81,2026-08-12
446,CMP-2026-08-D,display,32.24,2026-08-11
342,CMP-2026-08-C,paid_search,24.46,2026-08-12
89,CMP-2026-08-B,paid_search,111.85,2026-08-02
337,CMP-2026-08-D,paid_search,27.72,2026-08-17
487,CMP-2026-08-A,email,58.68,2026-08-07
331,CMP-2026-08-B,display,38.86,2026-08-13
289,CMP-2026-08-D,paid_search,31.53,2026-08-02
395,CMP-2026-08-D,paid_search,54.80,2026-08-06
455,CMP-2026-08-B,display,61.20,2026-08-03
105,CMP-2026-08-B,paid_search,9.71,2026-08-04
359,CMP-2026-08-C,email,47.46,2026-08-01
92,CMP-2026-08-B,display,38.98,2026-08-15
421,CMP-2026-08-C,paid_search,73.65,2026-08-14
449,CMP-2026-08-A,email,31.78,2026-08-09
139,CMP-2026-08-D,display,43.30,2026-08-15
429,CMP-2026-08-C,email,23.49,2026-08-09
9,CMP-2026-08-D,display,8.80,2026-08-01
467,CMP-2026-08-B,social,11.64,2026-08-11
335,CMP-2026-08-A,display,31.45,2026-08-05
207,CMP-2026-08-C,social,166.99,2026-08-12
253,CMP-2026-08-A,social,47.72,2026-08-13
442,CMP-2026-08-B,paid_search,18.78,2026-08-17
97,CMP-2026-08-C,email,35.77,2026-08-03
45,CMP-2026-08-A,email,62.93,2026-08-07
499,CMP-2026-08-D,paid_search,55.36,2026-08-10
498,CMP-2026-08-C,social,211.45,2026-08-09
442,CMP-2026-08-B,social,18.81,2026-08-05
333,CMP-2026-08-A,email,83.64,2026-08-06
113,CMP-2026-08-C,email,15.79,2026-08-04
404,CMP-2026-08-D,paid_search,8.69,2026-08-15
384,CMP-2026-08-A,social,26.53,2026-08-05
140,CMP-2026-08-D,paid_search,21.12,2026-08-19
367,CMP-2026-08-D,paid_search,119.16,2026-08-11
175,CMP-2026-08-A,paid_search,107.72,2026-08-08
340,CMP-2026-08-D,paid_search,86.75,2026-08-04
482,CMP-2026-08-A,paid_search,46.74,2026-08-06
457,CMP-2026-08-B,display,103.83,2026-08-10
203,CMP-2026-08-A,social,25.68,2026-08-10
105,CMP-2026-08-D,paid_search,37.57,2026-08-19
487,CMP-2026-08-D,paid_search,33.43,2026-08-10
239,CMP-2026-08-D,display,24.47,2026-08-18
169,CMP-2026-08-A,display,25.85,2026-08-19
163,CMP-2026-08-B,display,47.77,2026-08-04
471,CMP-2026-08-C,paid_search,7.82,2026-08-09
230,CMP-2026-08-A,social,41.63,2026-08-01
291,CMP-2026-08-A,display,76.46,2026-08-15
373,CMP-2026-08-C,paid_search,65.46,2026-08-08
48,CMP-2026-08-A,display,51.26,2026-08-18
43,CMP-2026-08-B,display,81.55,2026-08-10
385,CMP-2026-08-C,social,13.11,2026-08-11
203,CMP-2026-08-D,display,21.40,2026-08-01
457,CMP-2026-08-D,display,34.16,2026-08-04
251,CMP-2026-08-D,display,21.19,2026-08-03
309,CMP-2026-08-B,display,51.04,2026-08-11
387,CMP-2026-08-A,email,300.03,2026-08-13
241,CMP-2026-08-A,social,75.31,2026-08-15
75,CMP-2026-08-C,paid_search,24.36,2026-08-19
107,CMP-2026-08-A,paid_search,20.90,2026-08-03
149,CMP-2026-08-D,display,40.59,2026-08-14
134,CMP-2026-08-D,paid_search,16.34,2026-08-12
82,CMP-2026-08-B,social,77.09,2026-08-10
342,CMP-2026-08-C,paid_search,31.44,2026-08-16
396,CMP-2026-08-A,social,25.64,2026-08-11
219,CMP-2026-08-D,paid_search,62.04,2026-08-07
478,CMP-2026-08-B,display,50.58,2026-08-19
287,CMP-2026-08-D,paid_search,41.75,2026-08-09
175,CMP-2026-08-B,social,67.06,2026-08-14
310,CMP-2026-08-C,paid_search,46.77,2026-08-10
227,CMP-2026-08-C,social,13.09,2026-08-10
9,CMP-2026-08-B,paid_search,31.39,2026-08-04
366,CMP-2026-08-D,display,31.22,2026-08-14
112,CMP-2026-08-C,email,37.32,2026-08-13
97,CMP-2026-08-B,social,17.47,2026-08-18
214,CMP-2026-08-A,social,203.35,2026-08-14
16,CMP-2026-08-B,display,31.53,2026-08-11
30,CMP-2026-08-A,display,55.93,2026-08-03
34,CMP-2026-08-D,display,49.81,2026-08-13
272,CMP-2026-08-B,social,33.96,2026-08-06
331,CMP-2026-08-C,social,20.22,2026-08-13
181,CMP-2026-08-B,social,7.20,2026-08-02
354,CMP-2026-08-A,paid_search,7.31,2026-08-18
295,CMP-2026-08-C,social,82.14,2026-08-06
54,CMP-2026-08-B,display,37.06,2026-08-02
100,CMP-2026-08-D,paid_search,34.52,2026-08-07
388,CMP-2026-08-D,display,53.62,2026-08-10
90,CMP-2026-08-D,display,21.67,2026-08-08
264,CMP-2026-08-D,paid_search,249.81,2026-08-08
287,CMP-2026-08-C,paid_search,124.80,2026-08-01
464,CMP-2026-08-D,display,35.48,2026-08-19
264,CMP-2026-08-C,email,67.44,2026-08-12
273,CMP-2026-08-D,display,11.90,2026-08-14
413,CMP-2026-08-B,paid_search,10.09,2026-08-18
169,CMP-2026-08-D,display,47.64,2026-08-14
259,CMP-2026-08-D,paid_search,65.61,2026-08-02
435,CMP-2026-08-B,paid_search,50.59,2026-08-12
233,CMP-2026-08-C,email,252.41,2026-08-10
264,CMP-2026-08-D,paid_search,24.24,2026-08-07
36,CMP-2026-08-D,display,46.61,2026-08-12
314,CMP-2026-08-D,display,27.40,2026-08-16
264,CMP-2026-08-A,display,52.89,2026-08-10
60,CMP-2026-08-A,email,68.42,2026-08-08
63,CMP-2026-08-D,display,45.34,2026-08-11
56,CMP-2026-08-B,social,67.97,2026-08-11
356,CMP-2026-08-D,paid_search,14.55,2026-08-11
111,CMP-2026-08-B,display,53.10,2026-08-17
420,CMP-2026-08-D,display,48.06,2026-08-09
164,CMP-2026-08-D,paid_search,42.66,2026-08-05
329,CMP-2026-08-B,paid_search,30.79,2026-08-19
219,CMP-2026-08-C,social,111.01,2026-08-16
198,CMP-2026-08-D,display,205.36,2026-08-02
198,CMP-2026-08-C,email,74.13,2026-08-14
345,CMP-2026-08-B,display,37.18,2026-08-08
100,CMP-2026-08-B,paid_search,258.57,2026-08-01
269,CMP-2026-08-B,display,108.12,2026-08-05
95,CMP-2026-08-B,paid_search,176.81,2026-08-05
286,CMP-2026-08-A,social,56.22,2026-08-15
337,CMP-2026-08-C,social,36.29,2026-08-06
48,CMP-2026-08-D,display,33.35,2026-08-08
431,CMP-2026-08-A,email,163.22,2026-08-17
434,CMP-2026-08-C,email,25.82,2026-08-09
189,CMP-2026-08-A,paid_search,87.21,2026-08-05
180,CMP-2026-08-A,email,76.31,2026-08-13
469,CMP-2026-08-A,email,31.48,2026-08-17
438,CMP-2026-08-B,paid_search,123.78,2026-08-11
444,CMP-2026-08-A,display,17.28,2026-08-17
272,CMP-2026-08-B,display,43.98,2026-08-11
131,CMP-2026-08-C,email,51.53,2026-08-19
320,CMP-2026-08-A,email,91.93,2026-08-07
56,CMP-2026-08-A,email,37.49,2026-08-03
176,CMP-2026-08-D,paid_search,15.51,2026-08-06
344,CMP-2026-08-D,paid_search,35.07,2026-08-17
212,CMP-2026-08-C,paid_search,45.43,2026-08-01
376,CMP-2026-08-D,paid_search,11.20,2026-08-12
327,CMP-2026-08-A,paid_search,76.43,2026-08-19
338,CMP-2026-08-A,display,16.15,2026-08-09
420,CMP-2026-08-C,social,135.04,2026-08-17
390,CMP-2026-08-C,email,23.37,2026-08-17
475,CMP-2026-08-D,display,21.97,2026-08-08
136,CMP-2026-08-D,display,26.23,2026-08-08
190,CMP-2026-08-B,paid_search,67.98,2026-08-04
480,CMP-2026-08-B,social,43.61,2026-08-10
201,CMP-2026-08-A,social,52.36,2026-08-17
175,CMP-2026-08-B,social,27.41,2026-08-01
314,CMP-2026-08-B,paid_search,33.73,2026-08-11
101,CMP-2026-08-A,paid_search,32.86,2026-08-01
126,CMP-2026-08-D,display,106.62,2026-08-14
350,CMP-2026-08-C,social,13.95,2026-08-16
111,CMP-2026-08-B,paid_search,15.03,2026-08-14
434,CMP-2026-08-A,social,28.71,2026-08-11
220,CMP-2026-08-C,email,53.97,2026-08-06
373,CMP-2026-08-A,email,36.38,2026-08-08
17,CMP-2026-08-A,social,57.06,2026-08-13
458,CMP-2026-08-D,display,139.30,2026-08-09
32,CMP-2026-08-A,display,60.08,2026-08-19
487,CMP-2026-08-A,paid_search,96.57,2026-08-04
126,CMP-2026-08-D,paid_search,47.95,2026-08-03
190,CMP-2026-08-B,display,31.53,2026-08-07
119,CMP-2026-08-A,display,60.53,2026-08-11
19,CMP-2026-08-A,social,107.60,2026-08-16
390,CMP-2026-08-C,paid_search,20.33,2026-08-17
192,CMP-2026-08-A,social,48.18,2026-08-01
318,CMP-2026-08-D,display,19.61,2026-08-14
318,CMP-2026-08-D,paid_search,23.37,2026-08-14
14,CMP-2026-08-B,social,38.37,2026-08-19
151,CMP-2026-08-A,email,23.90,2026-08-11
346,CMP-2026-08-B,paid_search,17.60,2026-08-01
121,CMP-2026-08-A,display,26.54,2026-08-01
276,CMP-2026-08-B,social,146.66,2026-08-01
443,CMP-2026-08-C,paid_search,39.36,2026-08-15
67,CMP-2026-08-B,display,75.85,2026-08-09
455,CMP-2026-08-D,display,24.45,2026-08-07
113,CMP-2026-08-B,display,25.64,2026-08-03
442,CMP-2026-08-B,paid_search,265.53,2026-08-18
471,CMP-2026-08-C,social,19.69,2026-08-17
446,CMP-2026-08-C,social,34.78,2026-08-07
416,CMP-2026-08-A,paid_search,44.00,2026-08-02
431,CMP-2026-08-B,social,14.70,2026-08-14
58,CMP-2026-08-D,display,225.34,2026-08-13
181,CMP-2026-08-B,paid_search,72.48,2026-08-02
182,CMP-2026-08-A,email,13.70,2026-08-09
404,CMP-2026-08-A,social,16.52,2026-08-12
106,CMP-2026-08-C,email,138.79,2026-08-07
488,CMP-2026-08-C,paid_search,14.17,2026-08-07
9,CMP-2026-08-C,social,57.31,2026-08-05
416,CMP-2026-08-C,email,128.61,2026-08-12
318,CMP-2026-08-D,paid_search,128.51,2026-08-03
110,CMP-2026-08-C,social,8.06,2026-08-06
349,CMP-2026-08-B,paid_search,59.70,2026-08-12
50,CMP-2026-08-B,paid_search,26.38,2026-08-02
30,CMP-2026-08-A,display,21.70,2026-08-01
12,CMP-2026-08-D,paid_search,97.88,2026-08-14
346,CMP-2026-08-D,paid_search,159.32,2026-08-16
256,CMP-2026-08-C,paid_search,30.90,2026-08-13
440,CMP-2026-08-A,paid_search,65.65,2026-08-07
367,CMP-2026-08-C,paid_search,20.83,2026-08-11
183,CMP-2026-08-B,display,27.49,2026-08-13
82,CMP-2026-08-D,display,39.11,2026-08-04
145,CMP-2026-08-C,paid_search,66.82,2026-08-01
24,CMP-2026-08-B,paid_search,12.65,2026-08-15
308,CMP-2026-08-A,display,23.41,2026-08-09
232,CMP-2026-08-D,display,100.51,2026-08-06
4,CMP-2026-08-A,email,91.55,2026-08-17
29,CMP-2026-08-D,display,58.43,2026-08-16
397,CMP-2026-08-D,display,146.16,2026-08-12
197,CMP-2026-08-D,display,60.39,2026-08-12
83,CMP-2026-08-D,display,58.43,2026-08-17
186,CMP-2026-08-B,social,37.55,2026-08-07
270,CMP-2026-08-C,social,64.94,2026-08-17
11,CMP-2026-08-D,display,14.55,2026-08-01
347,CMP-2026-08-C,paid_search,70.09,2026-08-04
253,CMP-2026-08-C,social,58.59,2026-08-05
311,CMP-2026-08-A,display,76.05,2026-08-08
130,CMP-2026-08-C,email,76.23,2026-08-16
48,CMP-2026-08-C,paid_search,72.15,2026-08-12
394,CMP-2026-08-A,paid_search,17.97,2026-08-11
499,CMP-2026-08-C,email,108.44,2026-08-02
426,CMP-2026-08-B,display,18.22,2026-08-04
161,CMP-2026-08-B,display,41.95,2026-08-04
283,CMP-2026-08-B,social,42.38,2026-08-02
92,CMP-2026-08-A,social,49.07,2026-08-17
437,CMP-2026-08-C,social,29.48,2026-08-17
249,CMP-2026-08-C,paid_search,33.09,2026-08-11
345,CMP-2026-08-C,social,46.46,2026-08-09
366,CMP-2026-08-D,paid_search,34.45,2026-08-16
75,CMP-2026-08-C,paid_search,29.88,2026-08-16
376,CMP-2026-08-D,paid_search,29.83,2026-08-04
307,CMP-2026-08-A,display,110.68,2026-08-14
265,CMP-2026-08-B,display,37.05,2026-08-09
323,CMP-2026-08-C,social,98.78,2026-08-08
395,CMP-2026-08-B,paid_search,44.61,2026-08-06
162,CMP-2026-08-A,social,83.79,2026-08-14
49,CMP-2026-08-A,paid_search,46.25,2026-08-16
166,CMP-2026-08-B,display,31.60,2026-08-04
278,CMP-2026-08-B,social,53.64,2026-08-09
107,CMP-2026-08-D,paid_search,33.33,2026-08-17
479,CMP-2026-08-A,display,24.88,2026-08-17
390,CMP-2026-08-C,email,21.77,2026-08-07
43,CMP-2026-08-C,email,40.26,2026-08-16
184,CMP-2026-08-A,social,81.97,2026-08-18
342,CMP-2026-08-C,email,20.67,2026-08-09
480,CMP-2026-08-D,paid_search,54.00,2026-08-09
383,CMP-2026-08-C,social,12.23,2026-08-14
124,CMP-2026-08-B,display,17.93,2026-08-01
348,CMP-2026-08-B,social,53.44,2026-08-11
37,CMP-2026-08-A,email,14.11,2026-08-17
99,CMP-2026-08-C,social,35.15,2026-08-03
122,CMP-2026-08-B,display,29.47,2026-08-11
116,CMP-2026-08-A,social,96.76,2026-08-11
483,CMP-2026-08-D,display,92.36,2026-08-02
360,CMP-2026-08-A,paid_search,23.75,2026-08-16
29,CMP-2026-08-D,display,32.65,2026-08-16
430,CMP-2026-08-A,social,85.57,2026-08-14
67,CMP-2026-08-A,display,16.13,2026-08-18
462,CMP-2026-08-C,social,43.46,2026-08-18
223,CMP-2026-08-B,display,35.29,2026-08-05
156,CMP-2026-08-B,display,17.70,2026-08-17
423,CMP-2026-08-B,paid_search,26.48,2026-08-07
30,CMP-2026-08-A,paid_search,49.04,2026-08-09
56,CMP-2026-08-A,paid_search,194.31,2026-08-17
34,CMP-2026-08-B,paid_search,45.77,2026-08-06
30,CMP-2026-08-B,display,67.47,2026-08-04
148,CMP-2026-08-A,social,70.87,2026-08-11
352,CMP-2026-08-C,email,55.57,2026-08-12
364,CMP-2026-08-B,social,81.18,2026-08-16
48,CMP-2026-08-D,paid_search,33.92,2026-08-05
462,CMP-2026-08-C,email,20.88,2026-08-12
408,CMP-2026-08-A,paid_search,21.63,2026-08-13
321,CMP-2026-08-A,display,28.32,2026-08-10
191,CMP-2026-08-D,display,62.48,2026-08-12
344,CMP-2026-08-B,social,92.84,2026-08-14
97,CMP-2026-08-C,email,13.14,2026-08-13
52,CMP-2026-08-C,email,46.97,2026-08-07
152,CMP-2026-08-B,display,28.60,2026-08-05
484,CMP-2026-08-A,paid_search,35.73,2026-08-18
477,CMP-2026-08-A,paid_search,246.03,2026-08-12
282,CMP-2026-08-D,paid_search,18.96,2026-08-17
27,CMP-2026-08-D,display,80.25,2026-08-10
466,CMP-2026-08-C,email,23.29,2026-08-05
63,CMP-2026-08-A,social,25.82,2026-08-09
362,CMP-2026-08-D,display,31.30,2026-08-03
295,CMP-2026-08-A,social,47.43,2026-08-07
448,CMP-2026-08-A,social,36.68,2026-08-02
207,CMP-2026-08-B,paid_search,45.87,2026-08-07
347,CMP-2026-08-A,social,109.90,2026-08-11
234,CMP-2026-08-A,email,28.61,2026-08-14
151,CMP-2026-08-D,display,38.86,2026-08-14
101,CMP-2026-08-A,email,69.49,2026-08-03
32,CMP-2026-08-D,display,59.85,2026-08-17
289,CMP-2026-08-A,email,59.96,2026-08-18
153,CMP-2026-08-D,display,41.93,2026-08-04
163,CMP-2026-08-D,display,59.03,2026-08-11
328,CMP-2026-08-B,paid_search,244.46,2026-08-06
417,CMP-2026-08-B,display,17.46,2026-08-05
346,CMP-2026-08-D,display,31.49,2026-08-11
298,CMP-2026-08-C,social,144.33,2026-08-13
154,CMP-2026-08-D,paid_search,41.50,2026-08-12
200,CMP-2026-08-B,display,118.76,2026-08-02
412,CMP-2026-08-A,email,14.62,2026-08-05
110,CMP-2026-08-D,paid_search,19.37,2026-08-15
488,CMP-2026-08-A,paid_search,23.39,2026-08-14
349,CMP-2026-08-D,paid_search,30.49,2026-08-05
43,CMP-2026-08-C,social,17.40,2026-08-18
33,CMP-2026-08-C,social,48.03,2026-08-17
37,CMP-2026-08-A,display,64.35,2026-08-05
26,CMP-2026-08-C,social,56.17,2026-08-17
110,CMP-2026-08-A,email,57.04,2026-08-11
40,CMP-2026-08-B,social,61.00,2026-08-05
217,CMP-2026-08-A,social,33.24,2026-08-08
222,CMP-2026-08-C,social,24.21,2026-08-15
127,CMP-2026-08-A,email,38.62,2026-08-05
237,CMP-2026-08-A,email,28.95,2026-08-02
11,CMP-2026-08-A,email,27.73,2026-08-10
254,CMP-2026-08-D,paid_search,71.14,2026-08-12
65,CMP-2026-08-B,social,24.38,2026-08-05
470,CMP-2026-08-B,display,58.71,2026-08-19
388,CMP-2026-08-D,display,39.09,2026-08-18
259,CMP-2026-08-C,paid_search,18.94,2026-08-19
239,CMP-2026-08-C,email,13.31,2026-08-19
